RestaurantID,Has Online delivery,Has Table booking
105168,Yes,No
105169,Yes,No
105170,No,No
105171,No,No
105172,No,nan
105173,No,Yes
105174,Yes,No
105175,No,Yes
105176,Yes,No
105177,No,No
105178,No,No
105179,Yes,No
105180,No,No
105181,No,No
105182,No,No
105183, Ye,Yes
105184,Yes,No
105185,No,No
105186,No,No
105187,No,No
105188,No,No
105189,No,No
105190,No,No
105191,Yes,Yes
105192,No,No
105193,No,No
105194,No,No
105195,No,No
105196,No,No
105197,Yes,Yes
105198,No,No
105199,No,No
105200,No,No
105201,No,No
105202,No,No
105203,No, No
105204,No,No
105205,No,No
105206,No,No
105207,No,No
105208,Yes,No
105209,No,No
105210,No,No
105211,No,No
105212,No,No
105213,No,No
105214,Yes,No
105215,No,No
105216,Yes,No
105217,Yes,Yes
105218,Yes,No
105219,Yes,No
105220,No,Yes
105221,Yes,Yes
105222,No,No
105223,Yes,Yes
105224,No,No
105225,No,No
105226,Yes,No
105227,Yes,N
105228,Yes,No
105229,No,No
105230,Yes,No
105231,Yes,No
105232,Yes,No
105233,Yes,Yes
105234,No,No
105235,Yes,No
105236,No,No
105237,No,No
105238,Yes,No
105239,Yes,No
105240,No,No
105241,No,Yes
105242,Yes,No
105243,Yes,No
105244,No,Yes
105245,No,No
105246,No,No
105247,Yes,Yes
105248,No,No
105249,No,Yes
105250,No,No
105251,No,No
105252,Yes,No
105253,No,No
105254,No,No
105255,Yes,No
105256,No,No
105257,No,Yes
105258,no,No
105259,Yes,Yes
105260,No,no
105261,Yes,No
105262,Yes,Yes
105263,No,Yes
105264,Yes,No
105265,No,No
105266,No,No
105267,Yes,No
105268,No,No
105269,No,No
105270,No,No
105271,No,No
105272, Ye,No
105273,No,No
105274,Yes,Yes
105275,Yes,No
105276,No,No
105277,Yes,No
105278,Yes,No
105279,Yes,No
105280,Yes,Yes
105281,No,No
105282,No,No
105283,Yes,No
105284,No,No
105285,No,No
105286,Yes,No
105287,No,No
105288,Yes,Yes
105289,No,No
105290,No,Yes
105291,Yes,No
105292,No,Yes
105293,Yes,No
105294,No,No
105295,No,No
105296,Yes,Yes
105297,Yes,Yes
105298,No,No
105299,No,Yes
105300,No,No
105301,No,No
105302,No,No
105303,No,No
105304,No,No
105305, Ye,No
105306,No,No
105307,No,No
105308,Yes,Yes
105309,No,No
105310,No,No
105311,No,No
105312,No,Yes
105313,No,No
105314,Yes,No
105315,No,No
105316,Yes,Yes
105317,No,No
105318,No,No
105319,No,Yes
105320,Yes,No
105321,No,No
105322,Yes,No
105323,No,No
105324,No,Yes
105325,No,No
105326,No,No
105327,No,Yes
105328,Yes,No
105329,No,Yes
105330,No,No
105331,Yes,No
105332,Yes,Yes
105333,Yes,No
105334,No,No
105335,No,No
105336,Yes,No
105337,No,No
105338,No,No
105339,No,No
105340,No,No
105341,Yes,No
105342,No,No
105343,Yes,No
105344,No,No
105345,No,Yes
105346,No,No
105347,No,No
105348,No,No
105349,No,No
105350,No,Yes
105351,No,No
105352,No,No
105353,No,No
105354,No,No
105355,No,No
105356,No,No
105357,Yes,No
105358,No,No
105359,No,No
105360,No,No
105361,No,Yes
105362,No,No
105363,No,Yes
105364,Yes,No
105365,Yes,Yes
105366,No,No
105367,Yes,No
105368,No,No
105369,No,No
105370,No,No
105371,No,No
105372,No,No
105373,No,Yes
105374,No,No
105375,No,No
105376,No,No
105377,No,No
105378,Yes,No
105379,No,No
105380,No,No
105381,Yes,No
105382,No,No
105383,No,No
105384,Yes,No
105385,Yes,Yes
105386,No,Yes
105387,No,No
105388,No,No
105389,Yes,No
105390,No,No
105391,No,No
105392,Yes,No
105393,No,No
105394,No,Yes
105395,Y,Yes
105396,No,No
105397,No,No
105398,No,Yes
105399,Yes,No
105400,No,No
105401,Yes,No
105402,Yes,No
105403,Yes,No
105404,No,No
105405,No,No
105406,No,No
105407,Yes,No
105408,Y,No
105409,No,No
105410,No,Yes
105411,Yes,No
105412,No,Yes
105413,No,No
105414,No,No
105415,No,No
105416,Yes,No
105417,No,No
105418,No,No
105419,Yes,No
105420,No,No
105421,No,No
105422,No,Yes
105423,Yes,No
105424,Yes,No
105425,Yes,No
105426,No,No
105427,No,No
105428,No,No
105429,Yes,Yes
105430,Yes,No
105431,No,Yes
105432,No,Yes
105433,No,No
105434,Yes,No
105435,No,No
105436,Yes,No
105437,No,No
105438,No,No
105439,Yes,No
105440,Yes,No
105441,Yes,No
105442, No,No
105443,Yes,No
105444,No,No
105445,No,No
105446,No,No
105447,Yes,No
105448,No,No
105449,Yes,No
105450,No,No
105451,No,No
105452,No,No
105453,Yes,No
105454,Yes,No
105455,No,No
105456,No,No
105457,No,No
105458,No,No
105459,Yes,No
105460,Yes,No
105461,No,No
105462,Yes,No
105463,No,No
105464,No,No
105465,No,No
105466,Yes,No
105467,No,Yes
105468,No,Yes
105469,Yes,No
105470,Yes,No
105471,No,No
105472,Yes,No
105473,No,No
105474,No,No
105475,Yes,No
105476,No,No
105477,No,No
105478,No,No
105479,Yes,Yes
105480,No,No
105481,Yes,No
105482,No,No
105483,No,No
105484,No,No
105485,Yes,No
105486,No,No
105487,Yes,No
105488,Yes,No
105489,Yes,No
105490,No,No
105491,No,Yes
105492,No,No
105493,No,No
105494,No,No
105495,No,No
105496,No,No
105497,No,No
105498,No,No
105499,Yes,No
105500,Yes,No
105501,Yes,Yes
105502,No,Yes
105503,No,No
105504,Yes,No
105505,Yes,Yes
105506,No,Yes
105507,No,No
105508,No,No
105509,Yes,No
105510,Yes,No
105511,No,No
105512,No,No
105513,Yes,No
105514,Yes,No
105515,Yes,No
105516,No,No
105517,No,No
105518,No,No
105519,No,No
105520,No,No
105521,No,No
105522,Yes,Yes
105523,Yes,No
105524,Yes,No
105525,No,No
105526,No,no
105527,Yes,No
105528,Yes,No
105529,Yes,No
105530,No,No
105531,No,No
105532,Yes,No
105533,No,Yes
105534,No,No
105535,Yes,No
105536,Yes,No
105537,No,No
105538,No,No
105539,Yes,No
105540,Yes,No
105541,No,No
105542,Yes,No
105543,Yes,No
105544,No,No
105545,No,No
105546,No,No
105547,Yes,No
105548,No,No
105549,No,No
105550,Yes,No
105551,No,No
105552,No,No
105553,No,No
105554,No,No
105555,No,No
105556,Yes,Yes
105557,Yes,No
105558,Yes,No
105559,Yes,Yes
105560,No,Yes
105561,Yes,Yes
105562,Yes,No
105563,No,Yes
105564,Yes,No
105565,No,No
105566,Yes,No
105567,No,No
105568,No,No
105569,No,No
105570,Yes,No
105571,No,Yes
105572,Yes,No
105573,Yes,No
105574,No,No
105575,No,No
105576,Yes,No
105577,Yes,No
105578,Yes,No
105579,Yes,No
105580,Yes,No
105581,No,Yes
105582,No,No
105583,No,No
105584,Yes,No
105585,No,No
105586,No,No
105587,No,No
105588,No,No
105589,No,No
105590,No,No
105591,Yes,No
105592,Yes,No
105593,No,No
105594,Yes,No
105595,No,No
105596,No,No
105597,No,Yes
105598,Yes,No
105599,No,No
105600,No,No
105601,No,No
105602,No,No
105603,No,No
105604,Yes,No
105605,Yes,No
105606,No,No
105607,Yes,No
105608,Yes,No
105609,Yes,Yes
105610,Yes,No
105611,Yes,Yes
105612,No,No
105613,No,No
105614,No,No
105615,No,No
105616,No,No
105617,Yes,No
105618,Yes,No
105619,No,Yes
105620,No,No
105621,N,nan
105622,Yes,No
105623,No,No
105624,Yes,No
105625,Yes,No
105626,Yes,No
105627,Yes,No
105628,Yes,Yes
105629,Yes,No
105630,No,No
105631,No,No
105632,No,No
105633,No,Yes
105634,Yes,No
105635,No,N
105636,Yes,No
105637,No,No
105638,No,No
105639,No,No
105640,No,No
105641,No,No
105642,No,No
105643,Yes,Yes
105644,No,No
105645,Yes,No
105646,No,Yes
105647,No,No
105648,Yes,No
105649,No,No
105650,No,No
105651,No,No
105652,No,No
105653,No,Yes
105654,No,No
105655,No,No
105656,No,No
105657,No,No
105658,No,No
105659,Yes,No
105660,No,No
105661,No,No
105662,No,No
105663,Yes,No
105664,No,No
105665,No,No
105666,Yes,Yes
105667,No,No
105668,No,No
105669,Yes,No
105670,Yes,No
105671,No,No
105672,Yes,No
105673,No,No
105674,No,No
105675,Yes,Yes
105676,No,Yes
105677,Yes,No
105678,Yes,No
105679,No,Yes
105680,Yes,No
105681,Yes,Yes
105682,No,No
105683,No,No
105684,Yes,No
105685,Yes,No
105686,Yes,No
105687,No,Yes
105688,Yes,No
105689,No,No
105690,Yes,No
105691,No,No
105692,Yes,No
105693,yes,No
105694,No,No
105695,No,No
105696,Yes,No
105697,No,No
105698,No,No
105699,No,No
105700,Yes,No
105701,No,No
105702,No,No
105703,No,No
105704,No,No
105705,No,No
105706,No,Yes
105707,Yes,No
105708,No,No
105709,No,No
105710,Yes,No
105711,No,No
105712,Yes,Yes
105713,No,No
105714,Yes,Yes
105715,No,No
105716,Yes,Yes
105717,No,No
105718, Ye,No
105719,Yes,No
105720,Yes,No
105721,No,No
105722,No,No
105723,Yes,No
105724,No,No
105725,Yes,Yes
105726,Yes,No
105727,No,No
105728,Yes,No
105729,Yes,No
105730,No,No
105731,No,No
105732,Yes,Yes
105733,Yes,No
105734,No,No
105735,No,Yes
105736,Yes,No
105737,Yes,No
105738,No,No
105739,Yes,No
105740,No,No
105741,No,No
105742,No,Yes
105743,Yes,No
105744,Yes,No
105745,No,No
105746,Yes,No
105747,Yes,No
105748,No,No
105749,Yes,No
105750,No,No
105751,No,No
105752,Yes,No
105753,No,No
105754,Yes,No
105755,No,No
105756,No,No
105757,Yes,No
105758,No,No
105759,No,No
105760,No,No
105761,No,No
105762,No,No
105763,Yes,No
105764,No,No
105765,No,No
105766,No,No
105767,No,No
105768,No,No
105769,No,No
105770,No,No
105771,No,No
105772,Yes,No
105773,No,No
105774,No,Yes
105775,No,No
105776,Yes,N
105777,No,Yes
105778,Yes,No
105779,No,No
105780,No,Yes
105781,No,No
105782,Yes,No
105783,Yes,No
105784,Yes,No
105785,Yes,No
105786,No,No
105787,No,No
105788,No,no
105789,Yes,N
105790,No,Yes
105791,No,No
105792,No,No
105793,No,No
105794,Yes,Yes
105795,No,No
105796,Yes,No
105797,No,No
105798,No,No
105799,No,No
105800,Yes,No
105801,No,No
105802,No,No
105803,Yes,Yes
105804,Yes,No
105805,No,No
105806,No,No
105807,No,No
105808,No,No
105809,Yes,Yes
105810,No,No
105811,No,No
105812,No,No
105813,No,No
105814,No,No
105815,No,No
105816,Yes,Yes
105817,No,No
105818,Yes,Yes
105819,No,No
105820,No,No
105821,Yes,No
105822,No,No
105823,Yes,Yes
105824,Yes,No
105825,No,No
105826,Yes,N
105827,No,No
105828,Yes,No
105829,Yes,No
105830,No,No
105831,Yes,No
105832,No,No
105833,No,No
105834,No,No
105835,No,Yes
105836,Yes,No
105837,No,No
105838,nan,No
105839,No,No
105840,Yes,No
105841,No,No
105842,Yes,No
105843,Yes,No
105844,No,No
105845,No,No
105846,Yes,No
105847,Yes,No
105848,Yes,No
105849,Yes,No
105850,No,No
105851,No,No
105852,No,No
105853,No,Yes
105854,Yes,No
105855,No,No
105856,No,No
105857,No,No
105858,Yes,No
105859,No,No
105860,No,No
105861,No,No
105862,No,Yes
105863,Yes,No
105864,No,No
105865,No,No
105866,No,No
105867,No,No
105868,No,No
105869,no,No
105870,No,No
105871,Yes,No
105872,Yes,No
105873,Yes,No
105874,Yes,No
105875,Yes,No
105876,Yes,Yes
105877,No,No
105878, No,No
105879,Yes,No
105880,Yes,No
105881,No,No
105882,N,No
105883,No,No
105884,No,No
105885,No,No
105886,No,No
105887,No,No
105888,No,No
105889,No,No
105890,Yes,No
105891,Yes,No
105892,No,No
105893,Yes,No
105894,Yes,No
105895,No,No
105896,No,No
105897,Yes,N
105898,No,No
105899,No,No
105900,No,No
105901,Yes,No
105902,No,No
105903,Yes,No
105904,No,No
105905,Yes,No
105906,No,No
105907,Yes,No
105908,Yes,No
105909,No,No
105910,Y,No
105911,Yes,Yes
105912,Yes,No
105913,No,No
105914,Yes,No
105915,Yes,Yes
105916,No,No
105917,Yes,No
105918,No,Yes
105919,No,No
105920,No,No
105921,Yes,No
105922,Yes,No
105923,No,No
105924,Yes,No
105925,No,No
105926,Yes,No
105927,No,No
105928,No,No
105929,No,No
105930,No,No
105931,Yes,No
105932,No,No
105933,Yes,No
105934,No,No
105935,Yes,No
105936,No,No
105937,No,No
105938,Yes,No
105939,Yes,No
105940,No,Yes
105941,No,No
105942,Yes,No
105943,No,No
105944,No,No
105945,No,No
105946,No,No
105947,No,No
105948,Yes,No
105949,Yes,No
105950,No,No
105951,Yes,Yes
105952,No,No
105953,No,No
105954,Yes,No
105955,No,No
105956,Yes,Yes
105957,Yes,No
105958,No,No
105959,No,Yes
105960,No,No
105961,No,No
105962,Yes,No
105963,Yes,No
105964,Yes,No
105965,Yes,No
105966,No,No
105967,No,No
105968,Yes,No
105969,Yes,No
105970,No,No
105971,No,No
105972,No,No
105973,No,No
105974,No,No
105975,No,No
105976,No,Yes
105977,No,No
105978,Yes,No
105979,No,No
105980,Yes,No
105981,Yes,No
105982,No,Yes
105983,No,Yes
105984,Yes,No
105985,No,No
105986,No,Yes
105987,No,Yes
105988,No,No
105989,No,No
105990,No,No
105991,No,No
105992,No,No
105993,Yes,Yes
105994,No,No
105995,Yes,No
105996,No,No
105997,Yes,No
105998,No,No
105999,No,No
106000,No,Yes
106001,No,No
106002,No,No
106003,Yes,No
106004,No,No
106005,No,Yes
106006,No,No
106007,Yes,No
106008,No,No
106009,Yes,Yes
106010,No, No
106011,No,No
106012,No,No
106013,No,No
106014,No,No
106015,No,No
106016,No,No
106017,No,Yes
106018,Yes,Yes
106019,Yes,yes
106020,Yes,Yes
106021,Yes,No
106022,Yes,No
106023,No,No
106024,No,No
106025,No,No
106026,No,No
106027,Yes,No
106028,Yes,No
106029,Yes,No
106030,Yes,No
106031,No,No
106032,Yes,Yes
106033,Yes,No
106034,No,No
106035,No,nan
106036,Yes,No
106037,Yes,No
106038,Yes,No
106039,Yes,No
106040,No,No
106041,No,No
106042,No,Yes
106043,No,No
106044,Yes,Yes
106045,No,No
106046,Yes,No
106047,Yes,Yes
106048,No,No
106049,Yes,No
106050,No,No
106051,No,No
106052,Yes,No
106053,Yes,Yes
106054,Yes,Yes
106055,Yes,Yes
106056, No,No
106057,Yes,No
106058,No,No
106059,No,No
106060,No,No
106061,No,No
106062,No,No
106063,No,No
106064,No,No
106065,Yes,No
106066,No,No
106067,Yes,No
106068,No,No
106069,No,No
106070,No,No
106071,No,No
106072,Yes,No
106073,Yes,Yes
106074,Yes,No
106075,Yes,No
106076,No,No
106077,No,No
106078,No,No
106079,Yes,No
106080,No,No
106081,Yes,No
106082,No,No
106083,Yes,No
106084,No,Yes
106085,No,No
106086,No,Yes
106087,No,No
106088,Yes,Yes
106089,Yes,No
106090,No,Yes
106091,No,No
106092,Yes,No
106093,Y,No
106094,No,No
106095,No,Yes
106096,No,Yes
106097,Yes,No
106098,No,No
106099,No,No
106100,Yes,Yes
106101,Yes,No
106102,No,No
106103,No,No
106104,No,No
106105,Yes,Yes
106106,No,No
106107,No,No
106108,No,No
106109,Yes,No
106110,Yes,No
106111,No,No
106112,Yes,No
106113,Yes,No
106114,Yes,Yes
106115,No,No
106116,No,No
106117,Yes,No
106118,Yes,No
106119,No,No
106120,Yes,No
106121,Yes,Yes
106122,Yes,No
106123,No,No
106124,No,Yes
106125,No,No
106126,Yes,No
106127,No,No
106128,Yes,No
106129,Yes,no
106130,No,No
106131,No,No
106132,Yes,No
106133,Yes,No
106134,Yes,No
106135,No,No
106136,No,No
106137,Yes,No
106138,No,No
106139,No,No
106140,Yes,N
106141,Yes,No
106142,No,No
106143,No,No
106144,Yes,Yes
106145,No,No
106146,No,No
106147,Yes,Yes
106148,No,No
106149,Yes,No
106150,Yes,No
106151,No,Yes
106152,No,No
106153,No,No
106154,No,No
106155,Yes,No
106156,No,No
106157,No,No
106158,Yes,No
106159,No,No
106160,Yes,No
106161,Yes,No
106162,No,No
106163,No,No
106164,Yes,No
106165,Yes,No
106166,Yes,Yes
106167,No,No
106168,Yes,Yes
106169,No,No
106170,Yes,Yes
106171,No,No
106172,no,No
106173,No,Yes
106174,No,Yes
106175,No,No
106176,No,No
106177,N,No
106178,No,No
106179,Yes,No
106180,No,No
106181,Yes,No
106182,No,No
106183,No,No
106184,Yes,No
106185,No,No
106186,No,No
106187,No,No
106188,Yes,Yes
106189,No,No
106190,Yes,No
106191,No,No
106192,No,No
106193,No,No
106194,No,Yes
106195,Yes,No
106196,No,No
106197,Yes,No
106198,No,No
106199,No,No
106200,Yes,nan
106201,Yes,No
106202,Yes,No
106203,Yes,No
106204,No,No
106205,Yes,Yes
106206,Yes,No
106207,No,No
106208,No,No
106209,Yes,No
106210,No,No
106211,No,Yes
106212,Yes,No
106213,No,No
106214,No,No
106215,No,No
106216,No,No
106217,No,No
106218,Yes,No
106219,No,No
106220,No,Yes
106221,Yes,No
106222,No,No
106223,No,No
106224,No,Yes
106225,No,No
106226,Yes,No
106227,Yes,No
106228,Yes,No
106229,No,No
106230,No,No
106231,No,No
106232,No,No
106233,Yes,No
106234,No,No
106235,Yes,No
106236,Yes,No
106237,No,No
106238,Yes,Yes
106239,No,No
106240,No,No
106241,No,No
106242,No,No
106243,No,No
106244,No,No
106245,Yes,No
106246,No,No
106247,No,no
106248,No,Yes
106249,No,No
106250,No,No
106251,No,No
106252,No,No
106253,Yes,No
106254,Yes,No
106255,Yes,No
106256,Yes,Yes
106257,Yes,Yes
106258,No,Yes
106259,No,No
106260,No,No
106261,Yes,No
106262,Yes,Yes
106263,Yes,Yes
106264,No,No
106265,Yes,No
106266,Yes,No
106267,No,Yes
106268,Yes,No
106269,No,No
106270,No,No
106271,No,No
106272,No,No
106273,Yes,Yes
106274,Yes,No
106275,Yes,No
106276,No,No
106277,No,No
106278,No,No
106279,No,No
106280,Yes,No
106281,Yes,No
106282,Yes,Yes
106283,Yes,No
106284,No,No
106285,Yes,No
106286,No,No
106287,No,Yes
106288,No,No
106289,No,No
106290,No,No
106291,No,No
106292,Yes,No
106293,No,No
106294,Yes,No
106295,No,No
106296,No,No
106297,Yes,No
106298,Yes,No
106299,Yes,No
106300, Ye,No
106301,No,No
106302,Yes,No
106303,Yes,No
106304,No,No
106305,Yes,No
106306,Yes,No
106307,Yes,No
106308,Yes,No
106309,Yes,No
106310,No,No
106311,Yes,No
106312,Yes,Yes
106313,No,No
106314,Yes,No
106315,No,No
106316,Yes,No
106317,No,No
106318,Yes,No
106319,No,No
106320,No,No
106321,No,No
106322,No,No
106323,No,No
106324,No,Yes
106325,Yes,No
106326,No,No
106327,No,No
106328,Yes,No
106329,Yes,No
106330,No,No
106331,No,No
106332,No,No
106333,Yes,No
106334,Yes,No
106335,Yes,No
106336,Yes,No
106337,Yes,No
106338,No,No
106339,Yes,No
106340,No,No
106341,No,No
106342,No,No
106343,No,No
106344,Yes,No
106345,No,No
106346,Yes,No
106347,Yes,No
106348,No,No
106349,No,Yes
106350,No,No
106351,No,No
106352,No,No
106353,No,No
106354,No,no
106355,Yes,No
106356,Yes,Yes
106357,Yes,No
106358,Yes,N
106359,No,No
106360,Yes,Yes
106361,No,No
106362,No,No
106363,No,Yes
106364,No,No
106365,No,No
106366,No,No
106367,Yes,No
106368,No,No
106369,Yes,No
106370,No,No
106371,Yes,No
106372,No,No
106373,No,No
106374,No,No
106375,Yes,No
106376,No,No
106377,No,No
106378,Yes,Yes
106379,Yes,No
106380,Yes,Yes
106381,Yes,No
106382,Yes,No
106383,No,No
106384,Yes,No
106385,Yes,No
106386,No,N
106387,No,No
106388,No,No
106389,No,No
106390,No,No
106391,No,No
106392,No,No
106393,Yes,No
106394,Yes,No
106395,No,No
106396,Yes,No
106397,Yes,No
106398,Yes,Yes
106399,No,No
106400,Yes,Yes
106401,No,No
106402,No,No
106403,No,No
106404,no,No
106405,Yes,No
106406,No,No
106407,No,No
106408,No,No
106409,No,Yes
106410,Yes,No
106411,Yes,No
106412,No,No
106413,No,No
106414,No,Yes
106415,No,No
106416,No,No
106417,No,No
106418,Yes,No
106419,No,No
106420,No,No
106421,Yes,No
106422,Yes,No
106423,No,No
106424,Yes,No
106425,No,No
106426,No,No
106427,No,No
106428,No,No
106429,No,No
106430,Yes,No
106431,No,No
106432,No,No
106433,Yes,No
106434,Yes,No
106435,Yes,No
106436,Yes,No
106437,No,No
106438,Yes,No
106439,Yes,No
106440,No,No
106441,Yes,No
106442,No,Yes
106443,No,No
106444,Yes,No
106445,Yes,No
106446,Yes,No
106447,No,No
106448,No,No
106449,No,No
106450,No,No
106451,Yes,Yes
106452,No,No
106453,No,No
106454,No,Yes
106455,no,No
106456,Yes,Yes
106457,Yes,No
106458,No,No
106459,No,No
106460,Yes,No
106461,No,No
106462,No,Yes
106463,No,No
106464,Yes,No
106465,No,No
106466,No,No
106467,No,No
106468,No,No
106469,No,No
106470,No,No
106471,No,No
106472,No,No
106473,No,No
106474,Yes,No
106475,No,Yes
106476,Yes,No
106477,No,No
106478,No,No
106479,No,No
106480,No,Yes
106481,No,No
106482,Yes,Yes
106483,Yes,No
106484, Ye,No
106485,No,No
106486,No,No
106487,No,Yes
106488,No,No
106489,No,Yes
106490,Yes,Yes
106491,No,No
106492,No,No
106493,Yes,No
106494,Yes,No
106495,Yes,No
106496,No,No
106497,No,No
106498,Yes,No
106499,No,No
106500,Yes,Yes
106501,No,No
106502,No,No
106503,No,No
106504,No,No
106505,Yes,No
106506,No,No
106507,Yes,No
106508,No,No
106509,No,No
106510,Yes,No
106511,Yes,No
106512,No,No
106513,No,No
106514,No,No
106515,No,No
106516,No,Yes
106517,Yes,No
106518,Yes,No
106519,No,No
106520,Yes,No
106521,No,No
106522,Yes,Yes
106523,Yes,Yes
106524,Yes,No
106525,Yes,No
106526,Yes,Yes
106527,No,No
106528,Yes,No
106529,Yes,Yes
106530,Yes,No
106531,Yes,No
106532,No,Yes
106533,Yes,No
106534,No,No
106535,No,Yes
106536,Yes,No
106537,Yes,Yes
106538,Yes,No
106539,No,No
106540,No,No
106541,No,No
106542,Yes,No
106543,Yes,No
106544,No,No
106545,Yes,No
106546,No,No
106547,Yes,Yes
106548,Yes,No
106549,Yes,No
106550,No,No
106551,No,No
106552,Yes,No
106553,Yes,No
106554,No,Yes
106555,Yes,No
106556,No,No
106557,No,No
106558,No,No
106559,No,No
106560,No,No
106561,No,No
106562,No,No
106563,Yes,No
106564,Yes,No
106565,No,No
106566,Yes,No
106567,Yes,No
106568,Yes,No
106569,No,Yes
106570,No,No
106571,No,No
106572,No,No
106573,No,No
106574,Yes,No
106575,No,Yes
106576,No,No
106577,Yes,No
106578,Yes,No
106579,No,No
106580,Yes,No
106581,No,No
106582,Yes,Yes
106583,Yes,No
106584,Yes,No
106585,No,No
106586,Yes,No
106587,Yes,No
106588,No,No
106589,No,No
106590,No,No
106591,No,Yes
106592,No,Yes
106593,Yes,Yes
106594,No,No
106595,No,No
106596,No,No
106597, Ye,No
106598,No,No
106599,Yes,No
106600,No,No
106601,No,Yes
106602,Yes,No
106603,Yes,Yes
106604,No,Yes
106605,No,No
106606,Yes,No
106607,Yes,No
106608,Yes,Yes
106609,No,No
106610,No,No
106611,No,No
106612,No,No
106613,No,No
106614,No,No
106615,No,No
106616,No,No
106617,No,No
106618,No,No
106619,No,No
106620,Yes,No
106621,Yes,No
106622,Yes,No
106623,No,No
106624,Yes,Yes
106625,Yes,No
106626,Yes,No
106627,Yes,Yes
106628,Yes,No
106629,No,No
106630,No,No
106631,No,N
106632,No,No
106633,Yes,No
106634,No,No
106635,Yes,No
106636,No,No
106637,Yes,No
106638,No,No
106639,No,No
106640,No,Yes
106641,Yes,No
106642,Yes,No
106643,No,Yes
106644,Yes,No
106645,No,No
106646,No,Yes
106647,Yes,No
106648,Yes,No
106649,Yes,No
106650,Yes,Yes
106651,No,No
106652,No,No
106653,No,No
106654,Yes,Yes
106655,Yes,No
106656,Yes,No
106657,No,No
106658,No,No
106659,No,No
106660,No,No
106661,nan,No
106662,No,No
106663,Yes,No
106664,No,No
106665,No,No
106666,No,No
106667,Yes,No
106668,Yes,Yes
106669,No,No
106670,No,No
106671,No,No
106672,No,No
106673,Yes,No
106674,Yes,No
106675,Yes,No
106676,no,No
106677,Yes,No
106678,No,No
106679,No,No
106680,No,No
106681,No,No
106682,No,No
106683,No,Yes
106684,No,Yes
106685,No,No
106686,No,No
106687,No,No
106688,No,No
106689,No,No
106690,Yes,No
106691,No,No
106692,Yes,No
106693,Yes,No
106694,No,No
106695,Yes,Yes
106696,No,No
106697,Yes,No
106698,Yes,No
106699,Yes,No
106700,No,No
106701,Yes,No
106702,No,No
106703,No,No
106704,No,No
106705,No,No
106706,Yes,nan
106707,No,Yes
106708,Yes,Yes
106709,Yes,No
106710,No,No
106711,No,No
106712,No,No
106713,Yes,No
106714,No,No
106715,No,Yes
106716,Yes,No
106717,Yes,No
106718,No,No
106719,Yes,No
106720,No,No
106721,No,No
106722,No,No
106723,No,No
106724,No,No
106725,Yes,No
106726,Yes,No
106727,No,No
106728,No,No
106729,No,No
106730,Yes,No
106731,Yes,No
106732,Yes,No
106733,No,No
106734,Yes,No
106735,Yes,No
106736,Yes,Yes
106737,No,No
106738,No,No
106739,No,No
106740,No,No
106741,No,Yes
106742,Yes,No
106743,Yes,Yes
106744,Yes,Yes
106745,No,No
106746,No,No
106747,Yes,No
106748,No,No
106749,No,No
106750,Yes,No
106751,Yes,No
106752,No,No
106753,Yes,No
106754,Yes,No
106755,Yes,No
106756,No,No
106757,No,No
106758,Yes,Yes
106759,No,No
106760,No,No
106761,No,No
106762,Yes,No
106763,No,No
106764,yes,No
106765,Yes,No
106766,Yes,No
106767,Yes,Yes
106768,Yes,No
106769,Yes,No
106770,No,No
106771,No,No
106772,Yes,No
106773,No,No
106774,Yes,No
106775,Yes,No
106776,No,No
106777,Yes,No
106778,Yes,No
106779,Yes,No
106780,No,No
106781,No,No
106782,No,No
106783,Yes,No
106784,Yes,Yes
106785,No,No
106786,No,No
106787,Yes,No
106788,Yes,No
106789,yes,Yes
106790,Yes,Yes
106791,No,No
106792,No,No
106793,No,Yes
106794,No,No
106795,No,No
106796,No,No
106797,No,No
106798,Yes,No
106799,No,No
106800,No,Yes
106801,Yes,Yes
106802,No,No
106803,No,No
106804,No,Yes
106805,Yes,Yes
106806,Yes,Yes
106807,No,No
106808,No,Yes
106809,Yes,N
106810,No,No
106811,No,No
106812,Yes,No
106813,No,No
106814,No,No
106815,Yes,No
106816,Yes,No
106817,No,No
106818,No,No
106819,No,No
106820,No,Yes
106821,No,No
106822,Yes,No
106823,No,No
106824,No,No
106825,Yes,No
106826,Yes,No
106827,Yes,No
106828,Yes,No
106829,Yes,No
106830,Yes,No
106831,Yes,No
106832,No,No
106833,Yes,No
106834,No,Yes
106835,No,No
106836,No,No
106837,No,Yes
106838,Yes,Yes
106839,No,No
106840,No,No
106841,No,No
106842,No,Yes
106843,Yes,Yes
106844,Yes,No
106845,Yes,No
106846,No,No
106847,Yes,No
106848,Yes,No
106849,No,No
106850,Yes,Yes
106851,No,No
106852,No,No
106853,No,No
106854,Yes,Yes
106855,Yes,No
106856,No,Yes
106857,Yes,No
106858,No,No
106859,Yes,Yes
106860,No,No
106861,Yes,No
106862,Yes,Yes
106863,No,No
106864,Yes,No
106865,No,No
106866,No,No
106867,No,No
106868,No,No
106869,No,No
106870,Yes,No
106871,Yes,No
106872,No,No
106873,No,No
106874,No,No
106875,Yes,No
106876,Yes,No
106877,No,No
106878,Yes,No
106879,No,No
106880,No,No
106881,Yes,No
106882,Yes,No
106883,No,No
106884,Yes,Yes
106885,Yes,No
106886,Yes,No
106887,No,No
106888,No,No
106889,Yes,No
106890,Yes,No
106891,No,No
106892,No,No
