RestaurantID,Restaurant Name,LocationID,Price range,Aggregate rating,Rating text,Votes,Latitude,Longitude
108705,Grill House 175,1,1.0,3.7,Good,85.0,28.661628628842067,77.25301240755478
108706,Spice Studio 818,3,1.0,2.0,Average,45.0,28.54549973645453,77.32495576038212
108707,Grill Studio 100,7,1.0,2.9,Average,176.0,18.501672476366394,
108708,The Belgian Waffle Co,3,3.0,2.7,Average,381.0,28.482405905209173,77.39652134726168
108709,Grill Express 434,1,4.0,3.9,Good,193.0,28.627140182012727,77.24299934190873
108710,Kitchen Studio 860,7,2.0,3.0,Good,719.0,18.527663812203734,73.85432172422807
108711,The Belgian Waffle Co,8,3.0,3.3,Good,257.0,17.415035593425298,78.49997325981477
108712,Spice Hub 885,1,2.0,2.9,Average,603.0,28.56257731428787,77.19835150700115
108713,Cafe Bites 203,6,4.0,4.1,Very Good,90.0,12.97655317452242,77.6293298341077
108714,Bistro Kitchen 382,3,3.0,3.5,Good,41.0,28.550514501967236,77.36750231484852
108715,Royal Restaurant 761,10,1.0,3.2,Good,118.0,22.541031030677768,88.39981710617737
108716,Burger King,9,2.0,3.3,Good,34.0,13.08677839400612,80.2769533659372
108717,McDonald's,4,2.0,3.6,Good,331.0,28.383456785458236,77.34428505638728
108718,McDonald's,6,1.0,2.8,Average,13.0,12.942712622737274,77.55927595667777
108719,Tasty Express 663,10,1.0,0.0,Not rated,51.0,22.55402881855216,88.37869730115828
108720,Kitchen Restaurant 20,3,3.0,2.6,Average,111.0,28.52618655775576,77.40966223072172
108721,Royal Hub 296,1,3.0,2.3,Average,40.0,28.65725572070377,77.27390107238094
108722,Urban Garden 808,7,3.0,2.2,Average,99.0,18.509138002573565,73.88112102168168
108723,Burger King,1,4.0,2.2,Average,146.0,28.584295204006686,77.18841523191348
108724,Spice Kitchen 323,2,3.0,0.0,Not rated,439.0,28.487951161530724,77.00456710948909
108725,Pizza Hut,10,1.0,3.4,Good,51.0,22.608569105832025,88.39053889736091
108726,Cafe Hub 20,7,1.0,3.8,Good,324.0,18.549080676205993,73.83780102125725
108727,Burger King,2,1.0,2.3,Average,299.0,28.50742435569164,77.00841853927925
108728,Green Point 870,1,1.0,3.5,Good,189.0,28.620629087445167,77.17892981978252
108729,Royal Hub 139,2,1.0,3.0,Good,93.0,28.464946215165714,77.03125866711747
108730,The Food Corner 33,1,2.0,3.3,Good,44.0,28.58926438055026,77.2166739480513
108731,Green Cafe 134,1,3.0,3.8,Good,2228.0,28.662865653154455,77.19758454325886
108732,McDonald's,7,3.0,2.9,Average,186.0,18.51717426059775,73.91602504197766
108733,Burger King,1,2.0,4.9,Excellent,178.0,28.603274947721555,77.22898812779918
108734,Domino's Pizza,3,3.0,0.0,Not rated,1276.0,28.5217447184187,77.45253906106547
108735,The Belgian Waffle Co,2,2.0,2.9,Average,224.0,28.481780075136903,77.03118026591757
108736,Spice Kitchen 117,14,3.0,2.7,Average,3918.0,51.510324073828734,-0.15344883076601637
108737,The Food Lounge 315,2,2.0,3.1,Good,30.0,28.466132561001256,76.99178970039796
108738,Biryani Blues,1,1.0,0.0,Not rated,66.0,28.602541277517375,77.20469397369915
108739,Subway,1,3.0,4.1,Very Good,40.0,28.606959485950668,77.23536414961532
108740,Kitchen Hub 530,5,1.0,2.2,Average,125.0,19.070817703430556,72.86730018303388
108741,Urban Point 163,5,2.0,0.0,Not rated,76.0,19.12575496792028,72.90769143524594
108742,Cafe Garden 344,2,1.0,2.0,Average,78.0,28.396456892972914,77.07571620801531
108743,Tasty Bites 291,3,2.0,3.5,Good,207.0,28.551186695928113,77.36276608103323
108744,Green Garden 191,1,4.0,3.5,Good,116.0,28.651985682081147,77.17051757778549
108745,The Food Garden 625,4,1.0,4.3,Very Good,201.0,28.34455151451762,77.35098588982473
108746,Spice Hub 271,3,3.0,2.4,Average,59.0,28.53299824969096,77.40041421439147
108747,Tasty House 198,1,1.0,0.0,Not rated,546.0,28.648273877509393,77.22039124430643
108748,Bistro Corner 748,1,1.0,1.9,Poor,34.0,28.587546094364857,77.23340770309167
108749,Kitchen Point 448,1,1.0,2.1,Average,186.0,28.6232989346758,77.15559212720264
108750,House Bites 485,1,2.0,2.1,Average,32.0,28.58128077593889,77.22444370908758
108751,Green Garden 678,5,1.0,3.2,Good,64.0,19.077157982563968,72.88401649165236
108752,House Bites 370,1,2.0,2.4,Average,61.0,28.658615614208774,77.22516636696488
108753,Barbeque Nation,1,1.0,2.1,Average,121.0,28.67324639258212,77.1755826677198
108754,Kitchen House 855,1,1.0,3.1,Good,221.0,28.62283328396579,77.21182304804098
108755,Kitchen Restaurant 182,13,3.0,3.7,Good,50.0,25.160036212827418,55.25387272633738
108756,Tasty Express 834,10,1.0,3.0,Good,103.0,22.561733504954884,88.4004300560821
108757,Urban Garden 500,1,1.0,2.9,Average,49.0,28.55043907492401,77.20596320863403
108758,Tasty Hub 379,2,1.0,4.2,Very Good,62.0,28.449210478751613,77.00559827518212
108759,House Lounge 63,1,2.0,3.3,Good,767.0,28.647664443038877,77.1743206135932
108760,Tasty House 308,3,2.0,3.7,Good,35.0,28.48779910818537,77.42154971046403
108761,Barbeque Nation,1,1.0,3.1,Good,195.0,28.606652415501564,77.24334188584048
108762,Kitchen Point 256,6,1.0,2.3,Average,1247.0,12.943033425893415,77.66191917551384
108763,Cafe Restaurant 380,4,1.0,3.4,Good,858.0,28.471679121542444,77.30652782258542
108764,Barbeque Nation,11,1.0,2.6,Average,271.0,26.926354027144907,75.75184679717923
108765,The Food House 445,1,3.0,3.3,Good,182.0,28.6436630846151,77.20459188543091
108766,House Point 347,8,3.0,3.6,Good,499.0,17.395240846908045,78.46227869729562
108767,Biryani Blues,8,2.0,1.9,Poor,216.0,17.411634434350862,78.46468113181689
108768,Bistro House 131,1,1.0,2.0,Average,827.0,28.651722430410317,77.225604773522
108769,Cafe Lounge 910,2,2.0,3.8,Good,175.0,28.460840586014587,77.06482166587033
108770,Green Hub 297,1,3.0,3.0,Good,608.0,28.595308481753836,77.22346165507781
108771,Starbucks,1,2.0,2.8,Average,110.0,28.581166490988238,77.21296284358726
108772,Tasty Studio 946,1,3.0,0.0,Not rated,959.0,28.67545561233024,77.2377183110941
108773,The Food Kitchen 347,5,2.0,0.0,Not rated,73.0,19.104723752820757,72.86973836343704
108774,Royal Bites 469,2,2.0,0.0,Not rated,11.0,28.38168793159052,77.07734726955248
108775,Bistro House 974,12,1.0,3.0,Good,191.0,23.013938168384126,72.67636845309295
108776,The Belgian Waffle Co,1,2.0,3.3,Good,483.0,28.6284629261692,77.18696321459828
108777,Green Express 278,13,1.0,2.5,Average,1194.0,25.263328965425504,55.31312338246043
108778,The Belgian Waffle Co,1,3.0,3.5,Good,55.0,28.57530635223264,77.2513780925497
108779,Grill Express 513,8,3.0,4.1,Very Good,25.0,17.399922275891488,78.50515025338781
108780,Green Bites 592,2,3.0,3.0,Good,324.0,28.445509446995256,77.07162407734089
108781,KFC,1,2.0,3.8,Good,371.0,28.57200740438869,77.22141829292559
108782,Grill Hub 304,10,1.0,3.0,Good,29.0,22.61969004493199,88.38660957954124
108783,Cafe Bites 243,1,1.0,3.5,Good,128.0,28.58015403982986,77.21186845119121
108784,Grill Bites 80,6,2.0,3.3,Good,130.0,13.005577435956402,77.5995131354218
108785,Kitchen Point 690,5,3.0,3.4,Good,532.0,19.02018954037894,72.89996372681614
108786,Urban Kitchen 404,3,2.0,3.4,Good,113.0,28.5183495315378,77.40574608658642
108787,Grill Bites 202,3,1.0,3.8,Good,120.0,28.55552118629278,77.3543557228993
108788,Urban Corner 251,7,3.0,3.6,Good,229.0,18.54548720528931,73.87451869925795
108789,Subway,1,4.0,0.0,Not rated,16.0,28.629190868397547,77.20040587578265
108790,Tasty Corner 483,6,1.0,2.8,Average,1793.0,13.006089657292835,77.57514000904176
108791,Spice Kitchen 281,11,2.0,4.2,Very Good,728.0,26.902298952870964,75.8212477156178
108792,Tasty Studio 982,1,3.0,3.8,Good,86.0,28.662633561720618,77.17631452283405
108793,Bistro Corner 570,1,2.0,3.3,Good,46.0,28.62638159929807,77.19951108702452
108794,Tasty Restaurant 282,7,4.0,3.5,Good,52.0,18.54611823404346,73.81938799796984
108795,Urban Hub 126,3,1.0,3.6,Good,413.0,28.54822572640517,77.37692501355107
108796,Tasty Point 607,2,2.0,2.8,Average,47.0,28.47670026152282,77.11034965667595
108797,Curry House 189,1,2.0,2.0,Average,102.0,28.578859899453594,77.18223083501015
108798,The Food Hub 767,3,3.0,3.4,Good,22.0,28.502542135673576,77.38570362265841
108799,House Hub 398,1,3.0,4.2,Very Good,446.0,28.594958605588708,77.25772093425552
108800,The Food Express 769,3,4.0,4.6,Excellent,510.0,28.553501083823924,77.40634787663498
108801,Green Cafe 112,8,2.0,3.1,Good,141.0,17.364398531918578,78.48185020380642
108802,Bistro Cafe 882,1,3.0,3.4,Good,242.0,28.603537344623884,77.18474837221055
108803,House Garden 12,3,1.0,3.3,Good,503.0,28.532957559540872,77.41457474467943
108804,Biryani Blues,14,1.0,2.8,Average,205.0,51.55702549511372,-0.13913649583328927
108805,House Kitchen 684,6,1.0,3.3,Good,493.0,12.992697490775019,77.67071400109332
108806,The Belgian Waffle Co,9,3.0,3.3,Good,43.0,13.031554301362387,80.26080923094443
108807,Tasty Restaurant 300,2,4.0,4.3,Very Good,372.0,28.46508913327708,77.08574984809964
108808,Urban Cafe 420,8,1.0,3.5,Good,247.0,17.374380221570586,78.51741567702939
108809,House Corner 422,1,1.0,3.5,Good,873.0,28.605908565907335,77.23941505754698
108810,Grill Point 224,1,3.0,3.3,Good,193.0,28.613922557028975,77.20346217860317
108811,Cafe Kitchen 34,1,2.0,4.5,Excellent,214.0,28.653304453121528,77.1929200860988
108812,Burger King,2,4.0,3.9,Good,105.0,28.43102731265688,77.0175027215358
108813,Pizza Hut,9,1.0,3.2,Good,1173.0,13.089835917824505,80.30729081423178
108814,Cafe Corner 117,2,1.0,2.5,Average,8.0,28.4696722466636,77.04494544606676
108815,Bistro Point 582,6,2.0,3.1,Good,337.0,12.963851866846378,77.52929123999202
108816,Bistro Cafe 35,6,1.0,3.1,Good,173.0,12.949258709210495,77.54950188406899
108817,Urban Point 232,5,1.0,2.5,Average,124.0,19.04956321026716,72.87296883074916
108818,Cafe Coffee Day,2,1.0,2.8,Average,110.0,28.444777629409817,77.04536882613748
108819,The Belgian Waffle Co,5,1.0,2.9,Average,158.0,19.101816872113677,72.8696781693796
108820,Curry Bites 820,2,1.0,3.0,Good,316.0,28.44695818147004,77.0090042751908
108821,The Belgian Waffle Co,1,4.0,2.5,Average,57.0,28.610430137707606,77.17455339568984
108822,Urban Garden 47,14,1.0,2.9,Average,201.0,51.466906015637825,-0.09584453221875003
108823,Grill Restaurant 272,1,1.0,2.8,Average,258.0,28.597297793453134,77.21248306868306
108824,Domino's Pizza,1,3.0,3.4,Good,57.0,28.62192745889256,77.26781600427843
108825,Tasty Studio 615,10,2.0,0.0,Not rated,168.0,22.514247200151587,88.3184102434415
108826,KFC,1,,4.5,Excellent,379.0,28.6504712527047,77.23319277752536
108827,Grill Kitchen 107,6,2.0,3.6,Good,73.0,12.950849854903485,77.61376867189522
108828,The Food Cafe 671,2,3.0,2.6,Average,36.0,28.521204564611317,77.05625002934302
108829,House Bites 86,2,3.0,3.2,Good,65.0,28.474199461298017,77.05553333853051
108830,Spice Garden 672,1,2.0,3.6,Good,235.0,28.54968032125671,77.19125356112113
108831,Royal Corner 155,2,3.0,3.7,Good,184.0,28.469213474844423,77.02027739995003
108832,Tasty House 949,2,2.0,3.8,Good,1186.0,28.44836915951885,77.03242438592771
108833,Haldiram's,7,1.0,2.9,Average,107.0,18.530549431543424,73.82160115946017
108834,Bistro Kitchen 898,4,3.0,3.2,Good,59.0,28.465485752148084,77.35390749865908
108835,Spice Point 299,12,2.0,4.3,Very Good,527.0,23.04717402678983,72.48479233083798
108836,Subway,1,3.0,3.4,Good,55.0,28.605999597554028,77.16832081580155
108837,Bistro Express 310,3,1.0,0.0,Not rated,33.0,28.48660934213408,77.3322665648223
108838,Royal Corner 215,5,1.0,4.0,Very Good,82.0,19.106547228978986,72.91619161703234
108839,Urban House 63,11,4.0,2.6,Average,3.0,26.93024066634158,75.79484632743264
108840,Cafe Bites 99,1,1.0,0.7,Poor,213.0,28.65442657413322,77.19034745215299
108841,Cafe Kitchen 211,5,4.0,4.1,Very Good,718.0,19.070999787015047,72.88107092049304
108842,Tasty Corner 82,10,4.0,4.2,Very Good,713.0,22.58292881733987,88.37314863863944
108843,Curry Kitchen 876,1,3.0,,Good,2144.0,28.605280770393804,77.16561344422271
108844,Urban Studio 119,10,2.0,2.4,Average,1004.0,22.575639682967118,88.36900834662038
108845,McDonald's,1,2.0,3.2,Good,119.0,28.560891719209575,77.25760764978457
108846,Urban Cafe 699,7,3.0,3.2,Good,728.0,18.53153941814667,73.91147334588092
108847,Spice Hub 311,12,3.0,3.1,Good,157.0,23.0358838253967,72.60126580452132
108848,House Corner 166,6,2.0,4.1,Very Good,130.0,12.953965177446152,77.60364037577624
108849,Grill Lounge 823,3,4.0,2.9,Average,66.0,28.556732967651108,77.42335920350716
108850,The Food Kitchen 123,1,2.0,3.4,Good,136.0,28.644439663583956,77.23369988841233
108851,Haldiram's,11,4.0,4.4,Very Good,357.0,26.96140576406378,75.74796158141555
108852,House Garden 325,3,1.0,3.2,Good,1313.0,28.499798185062456,77.35902197943581
108853,Barbeque Nation,1,1.0,3.8,Good,516.0,28.63732846832407,77.23121293807503
108854,Urban Cafe 219,6,2.0,3.6,Good,75.0,13.018426488621676,77.57120223337937
108855,Curry Lounge 378,3,1.0,3.3,Good,50.0,28.52322216946938,77.35511689085828
108856,The Food House 193,1,5.0,0.0,Not rated,183.0,28.662722169737986,77.25412793043212
108857,Green Lounge 808,1,1.0,3.4,Good,587.0,28.588493254054686,77.21119547178668
108858,Spice Bites 512,1,4.0,3.3,Good,862.0,28.61633980597366,77.20672709601617
108859,Urban Bites 389,5,1.0,2.2,Average,104.0,19.015553848937987,72.83559711069394
108860,Biryani Blues,5,1.0,3.6,Good,357.0,19.010645912395987,72.86199582968
108861,Royal Point 657,3,1.0,3.8,Good,605.0,28.481131876744232,77.37898002328458
108862,Pizza Hut,9,2.0,3.4,Good,35.0,13.132355675284872,80.23902082670864
108863,Spice Kitchen 728,10,1.0,2.6,Average,225.0,22.545454384599704,88.32135871003895
108864,Pizza Hut,5,1.0,2.0,Average,432.0,19.048943216727533,72.93887679940656
108865,Domino's Pizza,1,2.0,3.3,Good,352.0,28.62818873406617,77.25832906546331
108866,House House 989,6,1.0,0.0,Not rated,81.0,12.945575605042098,77.5909259283481
108867,Tasty Kitchen 417,2,1.0,2.0,Average,3649.0,28.501674659037498,76.98013378535828
108868,Kitchen Express 172,5,3.0,3.4,Good,2124.0,19.141227569739744,72.81731146550993
108869,Royal Bites 509,6,1.0,2.5,Average,157.0,12.893841798337164,77.57879509416678
108870,Urban Corner 143,2,1.0,3.2,Good,143.0,28.477709157816662,76.9477271475135
108871,The Food Studio 738,11,1.0,2.9,Average,408.0,26.840283122886117,75.77145224742434
108872,Bistro Studio 598,1,1.0,2.6,Average,148.0,28.56629549109154,77.13825052230666
108873,Bistro Cafe 283,6,2.0,2.1,Average,700.0,12.988317679366167,77.59130076781153
108874,Kitchen House 400,1,1.0,2.4,Average,31.0,28.58087058157408,77.21587445072996
108875,Grill Cafe 973,11,3.0,2.9,Average,126.0,26.921532208984885,75.78076039523934
108876,Spice Corner 379,1,3.0,2.6,Average,375.0,28.61498711653257,77.28501165134035
108877,The Belgian Waffle Co,1,1.0,2.8,Average,584.0,28.556217775651618,77.20177963331638
108878,Kitchen House 463,2,4.0,2.9,Average,26.0,28.482509450560855,77.08715978033023
108879,House House 214,2,1.0,2.9,Average,51.0,28.469964918037974,77.0369688536923
108880,Grill Garden 908,1,1.0,3.2,Good,22.0,28.615258934071914,77.27944624454285
108881,McDonald's,5,1.0,2.5,Average,52.0,19.053318266734056,72.81625368971119
108882,Bistro Kitchen 467,3,1.0,3.3,Good,37.0,28.549138447789588,77.353112971921
108883,Burger King,1,2.0,2.3,Average,292.0,28.568613681236855,77.19895594658912
108884,The Belgian Waffle Co,1,1.0,2.3,Average,198.0,28.578619040875772,77.26511022508805
108885,Kitchen Corner 266,8,3.0,3.3,Good,153.0,17.39623247086519,78.47833303134297
108886,Spice Studio 24,6,2.0,3.6,Good,205.0,13.007655325747592,77.57079358420769
108887,Urban Garden 880,7,1.0,3.6,Good,884.0,18.503700436631195,73.87793444586708
108888,The Food Kitchen 859,6,2.0,4.2,Very Good,61.0,12.987595381652639,77.62630689995328
108889,Burger King,1,4.0,3.4,Good,17.0,28.621073536375857,77.18215055787574
108890,Tasty Hub 267,1,1.0,2.9,Average,414.0,28.628400660245905,77.18489761018486
108891,Starbucks,1,1.0,2.3,Average,91.0,28.58968758203192,77.26832270117124
108892,Urban Corner 4,9,2.0,2.4,Average,42.0,13.077476349568968,80.31440866104195
108893,Tasty House 555,14,2.0,3.3,Good,371.0,51.50606178739288,-0.07472559743061055
108894,House Garden 996,3,2.0,2.7,Average,13.0,28.58794356363229,77.42392339104093
108895,Urban Studio 139,1,1.0,3.8,Good,71.0,28.575242635496775,77.17912411296982
108896,Spice Studio 418,1,2.0,2.2,Average,7.0,28.564767343524903,77.20784616484674
108897,Haldiram's,1,2.0,3.5,Good,268.0,28.71887863503313,77.17184899337391
108898,Urban Express 892,5,2.0,2.5,Average,1115.0,19.086813941134057,72.91185390684436
108899,Royal Hub 235,1,1.0,2.5,Average,76.0,28.6330977323183,77.18997799992815
108900,McDonald's,12,2.0,3.6,Good,73.0,23.044975860865748,72.51149053958845
108901,Haldiram's,2,1.0,2.6,Average,1484.0,28.486515982781306,77.03057860027488
108902,Domino's Pizza,11,2.0,0.0,Not rated,197.0,26.943864964553292,75.82668249763528
108903,Curry Express 888,8,3.0,2.9,Average,3339.0,17.412176002946325,78.4385021675368
108904,Subway,7,2.0,4.4,Very Good,289.0,18.559845708350533,73.8523238001765
108905,Cafe Cafe 610,5,1.0,2.6,Average,211.0,19.081858694507446,72.85829145483707
108906,Spice Garden 95,5,1.0,3.0,Good,1060.0,19.113527865595437,72.91238839017007
108907,Haldiram's,5,3.0,3.3,Good,154.0,19.142219526530603,72.80605223350786
108908,Cafe Kitchen 234,5,3.0,3.5,Good,264.0,19.082857052045213,72.91742435837223
108909,Urban Restaurant 119,5,2.0,2.8,Average,8.0,19.0928274928328,72.85302161806787
108910,Kitchen Bites 31,14,1.0,2.9,Average,1495.0,51.487106635440625,-0.1333996666867553
108911,Kitchen Point 327,7,2.0,3.5,Good,316.0,18.514631054104832,73.88675112489737
108912,Curry Hub 169,8,2.0,2.6,Average,139.0,17.397349852885288,78.53846140113299
108913,Grill Cafe 135,10,4.0,4.3,Very Good,720.0,22.558976812069464,88.36569631905306
108914,Spice House 297,1,2.0,4.0,Very Good,49.0,28.61713675479544,77.18362508004428
108915,Starbucks,1,2.0,0.0,Not rated,45.0,28.625846479399623,77.19039749326762
108916,Kitchen Studio 570,3,2.0,3.2,Good,363.0,28.588721796198886,77.43181321907038
108917,Cafe Studio 537,4,1.0,1.1,Poor,121.0,28.37866726252625,77.28685318612514
108918,Royal Lounge 18,9,3.0,3.7,Good,355.0,13.097405706835156,80.28221073642533
108919,Spice Garden 105,3,2.0,2.9,Average,232.0,28.51435424014679,77.39126034826302
108920,Bistro Express 249,5,4.0,3.4,Good,418.0,19.10281127099528,72.90427428719683
108921,Cafe Express 893,4,,2.0,Average,26.0,28.438492480259146,77.31899488163138
108922,Grill Kitchen 953,1,1.0,3.3,Good,919.0,28.67261114452503,77.19381412751895
108923,The Food Studio 570,5,2.0,2.3,Average,81.0,19.06110091757704,72.8600568154893
108924,Curry Garden 751,9,1.0,3.1,Good,191.0,13.087794578462367,80.25240219045388
108925,Royal Lounge 38,1,1.0,3.6,Good,93.0,28.642042102484623,77.16071873722863
108926,The Belgian Waffle Co,5,1.0,2.7,Average,113.0,19.099052293959257,72.89541167938793
108927,Grill Cafe 229,5,2.0,4.0,Very Good,288.0,18.988927032364884,72.88504855381304
108928,Subway,1,2.0,2.7,Average,408.0,28.589839366462883,77.15768569850185
108929,Curry Lounge 658,1,1.0,3.4,Good,586.0,28.633854074787113,77.19480311856381
108930,Spice Bites 233,14,2.0,2.4,Average,262.0,51.500057145101685,-0.13744254774010833
108931,Cafe Kitchen 684,2,1.0,3.7,Good,96.0,28.487900790297203,77.00611042612954
108932,Subway,1,3.0,4.0,Very Good,344.0,28.65037259301182,77.20480408447189
108933,Cafe Restaurant 927,1,2.0,0.0,Not rated,121.0,28.606427833711756,77.20525731698896
108934,The Food Point 842,6,2.0,2.9,Average,183.0,12.992628812361408,77.62590241336511
108935,Cafe Cafe 15,5,1.0,2.1,Average,278.0,19.126964966649957,72.87753620810017
108936,Kitchen Lounge 331,6,2.0,2.9,Average,34.0,13.007247620056466,77.61537716964489
108937,Curry Express 607,1,2.0,3.9,Good,16.0,28.586927350596927,77.16031936000205
108938, Bistro Corner 558 ,11,3.0,3.5,Good,860.0,26.905920329137622,75.75014603156433
108939,Royal Cafe 917,2,1.0,2.0,Average,118.0,28.46046182285682,76.97851754455094
108940,Tasty Cafe 988,1,1.0,2.3,Average,251.0,28.58116709069406,77.19514933410787
108941,House Corner 707,3,2.0,4.0,Very Good,73.0,28.572949804513446,77.39294589119118
108942,Royal Lounge 623,2,1.0,3.3,Good,901.0,28.436926555846252,77.08496996715981
108943,Tasty Corner 387,10,1.0,2.2,Average,226.0,22.569050150081086,88.33486166648125
108944,Domino's Pizza,12,4.0,2.5,Average,124.0,23.060014417798754,72.60112586072762
108945,Tasty Studio 247,1,1.0,0.0,Not rated,128.0,28.598115238473177,77.17986973828062
108946,Cafe Coffee Day,10,4.0,2.4,Average,17.0,22.56081871375831,88.36473635833568
108947,Spice Kitchen 409,8,1.0,2.9,Average,271.0,17.396831757517244,78.48136976600257
108948,Curry House 96,12,2.0,4.8,Excellent,1659.0,23.008188015840872,72.53906628058067
108949,Tasty Bites 574,1,2.0,2.2,Average,216.0,28.66754138323574,77.17940427220003
108950,Biryani Blues,5,2.0,3.1,Good,224.0,19.043959429264266,72.9336122472858
108951,Spice Hub 367,1,4.0,4.5,Excellent,162.0,28.533581549678793,77.19033771755221
108952,Domino's Pizza,9,1.0,3.5,Good,752.0,13.112204878971102,80.3056523703371
108953,Green Studio 741,1,3.0,3.3,Good,866.0,28.60138509648583,77.23275365824429
108954,Cafe Hub 656,5,2.0,3.1,Good,103.0,19.047732926383123,72.85631277530321
108955,Tasty Garden 276,2,1.0,2.2,Average,228.0,28.47293699054799,77.02648134872796
108956,Curry Hub 331,1,3.0,3.2,Good,243.0,28.62857868992271,77.21322465367413
108957,Spice Lounge 289,6,1.0,0.0,Not rated,148.0,12.944934083499934,77.61164340183089
108958,Green Restaurant 145,9,3.0,4.1,Very Good,84.0,13.1242411261703,80.25652342751947
108959,Royal Point 309,5,1.0,2.6,Average,665.0,19.10616569545841,72.82496216556017
108960,Spice Garden 82,10,3.0,3.3,Good,377.0,22.641710065009857,88.33938452727915
108961,Royal Garden 114,1,2.0,2.6,Average,716.0,28.5978478079958,77.24979475826632
108962,Kitchen Point 965,4,1.0,3.1,Good,44.0,28.414369403719235,77.31670119129853
108963,Cafe Kitchen 336,3,2.0,3.7,Good,54.0,28.54366661178272,77.37627222890504
108964,Kitchen Studio 289,1,1.0,3.4,Good,2495.0,28.602456844457674,77.15737156730705
108965,Cafe Corner 394,5,1.0,2.2,Average,612.0,19.090112662103436,72.92099763912778
108966,Barbeque Nation,6,1.0,3.1,Good,64.0,12.988344853138903,77.58734526395006
108967,Tasty Corner 167,5,1.0,2.6,Average,472.0,19.092760790999527,72.9157623943784
108968,Kitchen Studio 63,7,1.0,3.7,Good,113.0,18.50897274199829,73.88058412985787
108969,Subway,5,2.0,3.1,Good,21.0,19.06867372998794,72.90553394628076
108970,McDonald's,1,2.0,2.2,Average,10.0,28.59405167339949,77.26708078744446
108971,Kitchen Bites 615,1,2.0,3.1,Good,173.0,28.58762122398165,77.21323169683009
108972,Royal Point 869,5,1.0,3.3,Good,1308.0,19.07376178270133,72.87302801767088
108973,The Belgian Waffle Co,1,2.0,3.4,Good,1273.0,28.666978623540746,77.26373602721637
108974,Royal Lounge 397,1,2.0,2.9,Average,823.0,28.685266722907663,77.23818906044654
108975,Cafe Coffee Day,3,1.0,2.6,Average,450.0,28.58148503800671,77.36633156748509
108976,McDonald's,5,3.0,0.0,Not rated,133.0,19.05976425928005,72.91421763420722
108977,Tasty Hub 927,2,2.0,2.9,Average,719.0,28.47376851144324,77.07962465461789
108978,Cafe Cafe 93,7,2.0,2.6,Average,12.0,18.448758028814556,73.77620042041819
108979,Urban Studio 303,6,1.0,3.6,Good,684.0,12.966174868808942,77.55104261512597
108980,Cafe Hub 850,2,1.0,2.4,Average,37.0,28.445900618976406,76.99824684825613
108981,Cafe Coffee Day,7,3.0,3.5,Good,62.0,18.58600180043333,73.88200718112165
108982,Barbeque Nation,6,3.0,3.4,Good,453.0,12.980714325117106,77.62221123632054
108983,Royal Kitchen 368,5,1.0,3.6,Good,634.0,19.077775256197615,72.8958838494842
108984,Cafe Hub 922,5,1.0,3.7,Good,94.0,19.073604807166237,72.90837382714535
108985,Cafe Point 487,1,2.0,3.7,Good,455.0,28.603719810083177,77.17021310802033
108986,Spice House 227,6,2.0,3.4,Good,384.0,12.990204501953368,77.55238839016626
108987,Kitchen Corner 995,2,3.0,2.7,Average,110.0,28.436315920575662,77.07045995112816
108988,Subway,12,1.0,2.3,Average,180.0,23.041745384532103,72.57503250245017
108989,Grill Corner 310,9,1.0,2.5,Average,2102.0,13.132811484275084,80.31300355687645
108990,Kitchen Corner 190,5,1.0,3.5,Good,136.0,19.07994242159039,72.85324948372225
108991,Burger King,1,,3.0,Good,127.0,28.60289840738184,77.17203570586874
108992,Biryani Blues,1,1.0,3.6,Good,239.0,28.611263789532476,77.16451971968732
108993,Biryani Blues,2,3.0,4.1,Very Good,176.0,28.50152399112197,77.05463533518635
108994,Subway,3,2.0,2.7,Average,437.0,28.54037261166369,77.43062003953602
108995,Biryani Blues,1,3.0,3.4,Good,1193.0,28.592573307964265,77.22796197027868
108996,Biryani Blues,4,1.0,3.0,Good,127.0,28.437202874735778,77.30088194016074
108997,Cafe Corner 3,1,1.0,2.8,Average,57.0,28.58902579498382,77.23129984065271
108998,Domino's Pizza,13,1.0,2.7,Average,1924.0,25.19663003472123,55.292139545051825
108999,Biryani Blues,1,1.0,3.8,Good,241.0,28.621920701119137,77.13811675722812
109000,Tasty Kitchen 386,12,3.0,3.4,Good,22.0,22.994253939729234,72.5591357611855
109001,Pizza Hut,11,1.0,0.0,Not rated,923.0,26.84987560988318,75.79708056538038
109002,Bistro Bites 288,4,1.0,,Average,637.0,28.42463051500634,77.35658187041466
109003,Urban Lounge 758,7,1.0,3.4,Good,1407.0,18.44368561886955,73.85372038262908
109004,Cafe Garden 3,3,1.0,2.3,Average,896.0,28.503070334358515,77.39621646920526
109005,Cafe Cafe 832,5,2.0,3.5,Good,5304.0,19.103236511374735,72.87534215490419
109006,Green Corner 293,2,1.0,3.3,Good,50.0,28.474171974604914,77.03588494544714
109007,Kitchen Restaurant 824,1,2.0,2.9,Average,63.0,28.60837243344536,77.16109234498502
109008,Royal Restaurant 240,5,2.0,3.4,Good,102.0,19.044657689398722,72.85650919752187
109009,Burger King,3,1.0,3.1,Good,92.0,28.520414448531703,77.31289939452569
109010,Curry Studio 939,5,1.0,3.0,Good,203.0,19.096177030185828,72.86223159546408
109011,Urban Garden 340,1,2.0,3.2,Good,98.0,28.6092671753652,77.22634853470755
