ReviewID,RestaurantID,ReviewDate,ReviewText
14239,107977,2026-07-02,really good food and fast delivery
14240,107977,2026-06-20,really good food and fast delivery
14241,107978,2026-03-14,delivery was late and food was cold
14242,107979,2026-03-19,delivery was late and food was cold
14243,107980,2025-07-24,long waiting time and average food
14244,107980,2026-06-19,overpriced food with disappointing service needs improvement
14245,107981,2025-04-13,great value and wonderful atmosphere
14246,107981,2025-06-14,noisy place and disappointing experience needs improvement
14247,107982,2025-01-06,long waiting time and average food
14248,107983,2025-05-22,slow service and cold food
14249,107983,2025-12-14,delivery was late and food was cold
14250,107984,2025-08-26,long waiting time and average food needs improvement
14251,107985,2025-02-09,poor experience and rude staff
14252,107986,2025-06-27,delicious dishes and great ambience
14253,107986,2025-04-08,tasty food with quick service
14254,107986,2026-04-28,overpriced food with disappointing service
14255,107986,2025-01-14,noisy place and disappointing experience
14256,107987,2025-07-26,amazing experience highly recommended worth trying
14257,107988,2026-06-26,bad service and small portions
14258,107988,2026-06-26,excellent food and friendly service
14259,107989,2025-09-11,poor experience and rude staff worth trying
14260,107989,2026-05-21,delivery was late and food was cold not recommended
14261,107989,2026-06-25,overpriced food with disappointing service needs improvement
14262,107990,2025-09-16,fresh ingredients and helpful staff
14263,107990,2025-05-26,amazing experience highly recommended worth trying
14264,107993,2025-09-21,slow service and cold food
14265,107993,2025-10-20,delivery was late and food was cold
14266,107995,2025-01-12,noisy place and disappointing experience
14267,107996,2025-09-21,delivery was late and food was cold
14268,107996,2026-05-04,poor experience and rude staff
14269,107996,2025-08-21,bad service and small portions
14270,107996,2025-12-31,slow service and cold food not recommended
14271,107997,2026-05-24,poor experience and rude staff
14272,107998,2026-06-09,overpriced food with disappointing service
14273,107998,2025-10-18,poor experience and rude staff
14274,107998,2025-05-18,bad service and small portions
14275,107999,2026-02-11,poor experience and rude staff
14276,108000,2026-07-26,noisy place and disappointing experience
14277,108000,2025-08-23,delicious dishes and great ambience not recommended
14278,108001,2025-06-18,excellent food and friendly service not recommended
14279,108001,2025-06-24,
14280,108002,2025-12-19,delivery was late and food was cold
14281,108002,2025-12-10,amazing experience highly recommended
14282,108004,2026-07-10,noisy place and disappointing experience
14283,108004,2025-01-29,tasty food with quick service would visit again
14284,108006,2026-07-30,poor experience and rude staff
14285,108006,2025-10-21,really good food and fast delivery
14286,108007,2025-10-07,poor experience and rude staff
14287,108007,2025-06-28,delivery was late and food was cold
14288,108008,2026-04-22,delicious dishes and great ambience
14289,108008,2025-12-02,fresh ingredients and helpful staff
14290,108008,2025-04-29,fresh ingredients and helpful staff
14291,108008,2026-01-16,excellent food and friendly service
14292,108008,2026-05-15,poor experience and rude staff
14293,108008,2026-03-22,long waiting time and average food
14294,108010,2026-05-08,long waiting time and average food
14295,108010,2025-01-22,overpriced food with disappointing service
14296,108010,2025-03-02,poor experience and rude staff
14297,108011,2025-07-29,overpriced food with disappointing service
14298,108011,2025-06-15,great value and wonderful atmosphere
14299,108012,2025-05-10,amazing experience highly recommended
14300,108012,2026-04-26,fresh ingredients and helpful staff not recommended
14301,108013,2025-05-14,slow service and cold food
14302,108013,2025-02-05,noisy place and disappointing experience
14303,108013,2026-03-16,delivery was late and food was cold
14304,108013,2025-04-20,long waiting time and average food
14305,108014,2025-02-07,long waiting time and average food
14306,108015,2025-12-04,poor experience and rude staff would visit again
14307,108015,2025-04-18,noisy place and disappointing experience
14308,108015,2025-07-12,overpriced food with disappointing service
14309,108016,2026-02-10,excellent food and friendly service
14310,108016,2026-01-07,excellent food and friendly service
14311,108017,2025-01-28,excellent food and friendly service
14312,108017,2026-06-14,amazing experience highly recommended
14313,108017,2026-06-07,noisy place and disappointing experience
14314,108018,2025-10-24,bad service and small portions
14315,108019,2025-01-20,delivery was late and food was cold
14316,108019,2025-06-18,bad service and small portions needs improvement
14317,108019,2025-05-29,delivery was late and food was cold needs improvement
14318,108020,2025-01-16,noisy place and disappointing experience
14319,108022,2025-12-26,slow service and cold food
14320,108023,2025-10-08,long waiting time and average food
14321,108023,2026-06-27,overpriced food with disappointing service
14322,108023,2025-06-13,slow service and cold food
14323,108024,2025-04-15,noisy place and disappointing experience not recommended
14324,108024,2025-05-12,delivery was late and food was cold needs improvement
14325,108025,2026-03-24,long waiting time and average food
14326,108025,2025-08-31,delicious dishes and great ambience
14327,108026,2026-02-25,amazing experience highly recommended
14328,108027,2026-06-18,slow service and cold food
14329,108027,2025-10-15,noisy place and disappointing experience
14330,108028,2025-10-29,fresh ingredients and helpful staff
14331,108028,2025-11-27,overpriced food with disappointing service
14332,108030,2025-03-11,noisy place and disappointing experience
14333,108031,2025-04-04,amazing experience highly recommended not recommended
14334,108031,2025-12-14,great value and wonderful atmosphere not recommended
14335,108033,2025-11-02,amazing experience highly recommended
14336,108033,2026-01-09,bad service and small portions
14337,108034,2026-07-15,overpriced food with disappointing service
14338,108035,2025-04-16,long waiting time and average food worth trying
14339,108037,2025-11-15,noisy place and disappointing experience
14340,108037,2025-09-04,long waiting time and average food
14341,108038,2025-07-15,really good food and fast delivery
14342,108038,2025-07-20,delicious dishes and great ambience
14343,108038,2025-05-28,really good food and fast delivery
14344,108039,2025-10-07,delivery was late and food was cold worth trying
14345,108039,2026-01-03,long waiting time and average food would visit again
14346,108040,2025-08-29,delivery was late and food was cold
14347,108040,2025-07-30,bad service and small portions
14348,108040,2025-12-09,noisy place and disappointing experience worth trying
14349,108041,2025-02-01,really good food and fast delivery
14350,108041,2025-10-27,excellent food and friendly service would visit again
14351,108041,2026-05-11,long waiting time and average food
14352,108043,2026-03-15,poor experience and rude staff
14353,108044,2026-04-18,tasty food with quick service
14354,108045,2025-05-25,overpriced food with disappointing service
14355,108045,2025-05-17,delivery was late and food was cold
14356,108046,2025-04-10,amazing experience highly recommended not recommended
14357,108046,2025-03-10,poor experience and rude staff
14358,108046,2026-02-08,poor experience and rude staff
14359,108047,2025-03-17,amazing experience highly recommended
14360,108047,2026-03-25,tasty food with quick service
14361,108048,2025-07-16,slow service and cold food
14362,108048,2025-09-21,slow service and cold food
14363,108048,2025-05-14,noisy place and disappointing experience
14364,108050,2025-04-10,great value and wonderful atmosphere would visit again
14365,108051,2025-06-06,delivery was late and food was cold
14366,108051,2026-03-25,slow service and cold food
14367,108052,2025-04-04,delicious dishes and great ambience would visit again
14368,108054,2025-11-23,delivery was late and food was cold
14369,108054,2025-10-06,fresh ingredients and helpful staff needs improvement
14370,108055,2025-03-04,delivery was late and food was cold
14371,108055,2025-01-12,really good food and fast delivery
14372,108055,2026-07-24,fresh ingredients and helpful staff
14373,108056,2025-07-19,poor experience and rude staff
14374,108057,2025-01-21,delicious dishes and great ambience
14375,108058,2026-03-21,long waiting time and average food needs improvement
14376,108059,2025-02-27,poor experience and rude staff not recommended
14377,108059,2025-10-03,excellent food and friendly service
14378,108060,2026-07-04,overpriced food with disappointing service
14379,108060,2025-09-07,long waiting time and average food would visit again
14380,108061,2025-03-31,noisy place and disappointing experience
14381,108061,2025-12-26,slow service and cold food
14382,108061,2026-02-17,slow service and cold food
14383,108061,2025-12-30,overpriced food with disappointing service
14384,108061,2026-02-10,long waiting time and average food
14385,108061,2025-03-15,slow service and cold food not recommended
14386,108062,2025-09-27,excellent food and friendly service not recommended
14387,108062,2025-09-03,amazing experience highly recommended would visit again
14388,108062,2025-02-06,amazing experience highly recommended worth trying
14389,108063,2025-10-06,really good food and fast delivery worth trying
14390,108063,2025-02-03,really good food and fast delivery
14391,108064,2025-03-12,really good food and fast delivery would visit again
14392,108064,2025-11-21,
14393,108064,2025-01-25,excellent food and friendly service needs improvement
14394,108065,2026-04-08,delivery was late and food was cold
14395,108065,2026-02-20,slow service and cold food
14396,108065,2025-12-03,delivery was late and food was cold
14397,108066,2025-10-02,really good food and fast delivery
14398,108066,2025-04-24,overpriced food with disappointing service needs improvement
14399,108067,2026-03-30,long waiting time and average food
14400,108068,2025-10-14,long waiting time and average food
14401,108070,2026-07-11,delivery was late and food was cold
14402,108071,2025-08-02,fresh ingredients and helpful staff not recommended
14403,108071,2025-11-16,great value and wonderful atmosphere worth trying
14404,108071,2025-01-02,
14405,108072,2026-07-30,delivery was late and food was cold needs improvement
14406,108072,2026-08-02,overpriced food with disappointing service needs improvement
14407,108072,2025-05-04,overpriced food with disappointing service
14408,108072,2025-02-08,poor experience and rude staff
14409,108073,2025-11-15,amazing experience highly recommended
14410,108073,2025-01-20,slow service and cold food needs improvement
14411,108073,2026-01-20,excellent food and friendly service
14412,108074,2025-11-29,slow service and cold food needs improvement
14413,108075,2025-09-21,poor experience and rude staff
14414,108076,2025-07-31,poor experience and rude staff
14415,108077,2025-04-04,amazing experience highly recommended
14416,108077,2026-04-09,long waiting time and average food needs improvement
14417,108077,2025-05-04,slow service and cold food needs improvement
14418,108078,2026-04-12,amazing experience highly recommended
14419,108078,2026-05-04,really good food and fast delivery
14420,108078,2026-07-24,excellent food and friendly service
14421,108078,2025-06-19,great value and wonderful atmosphere
14422,108079,2025-01-31,noisy place and disappointing experience
14423,108079,2026-05-07,overpriced food with disappointing service
14424,108080,2026-06-29,delivery was late and food was cold
14425,108080,2026-01-11,fresh ingredients and helpful staff
14426,108081,2026-05-03,great value and wonderful atmosphere
14427,108082,2026-06-14,bad service and small portions worth trying
14428,108082,2025-08-27,delicious dishes and great ambience
14429,108083,2025-01-10,bad service and small portions
14430,108083,2026-06-18,poor experience and rude staff
14431,108083,2025-12-31,delivery was late and food was cold would visit again
14432,108084,2025-07-02,fresh ingredients and helpful staff
14433,108084,2026-03-16,amazing experience highly recommended
14434,108084,2026-06-14,great value and wonderful atmosphere
14435,108085,2026-07-17,slow service and cold food
14436,108085,2025-02-06,delivery was late and food was cold
14437,108086,2025-05-19,tasty food with quick service
14438,108087,2026-05-22,delivery was late and food was cold
14439,108087,2025-09-17,noisy place and disappointing experience needs improvement
14440,108087,2026-03-16,noisy place and disappointing experience
14441,108089,2025-12-20,poor experience and rude staff
14442,108090,2025-08-12,bad service and small portions
14443,108090,2025-12-26,tasty food with quick service worth trying
14444,108090,2026-05-08,really good food and fast delivery
14445,108092,2025-04-29,really good food and fast delivery
14446,108093,2025-06-25,long waiting time and average food
14447,108094,2026-07-11,really good food and fast delivery
14448,108095,2026-06-18,bad service and small portions
14449,108096,2025-04-14,overpriced food with disappointing service worth trying
14450,108097,2026-03-26,overpriced food with disappointing service
14451,108098,2025-03-20,long waiting time and average food
14452,108098,2025-04-25,really good food and fast delivery
14453,108098,2025-06-04,delivery was late and food was cold
14454,108099,2025-04-29,noisy place and disappointing experience
14455,108099,2025-09-29,fresh ingredients and helpful staff
14456,108099,2025-12-25,delicious dishes and great ambience
14457,108100,2025-04-13,tasty food with quick service
14458,108100,2025-07-05,delicious dishes and great ambience
14459,108101,2026-06-11,really good food and fast delivery
14460,108102,2025-07-03,noisy place and disappointing experience
14461,108102,2025-01-18,excellent food and friendly service
14462,108104,2025-06-20,really good food and fast delivery
14463,108104,2025-12-20,excellent food and friendly service
14464,108105,2025-10-19,slow service and cold food
14465,108105,2025-10-20,delicious dishes and great ambience
14466,108106,2025-12-18,really good food and fast delivery
14467,108106,2026-05-03,long waiting time and average food
14468,108106,2025-03-14,bad service and small portions worth trying
14469,108107,2026-05-30,noisy place and disappointing experience
14470,108107,2025-09-19,slow service and cold food
14471,108107,2025-05-15,long waiting time and average food
14472,108108,2025-06-01,slow service and cold food not recommended
14473,108108,2026-07-02,bad service and small portions
14474,108108,2026-04-24,overpriced food with disappointing service worth trying
14475,108108,2025-02-18,bad service and small portions
14476,108108,2025-12-20,poor experience and rude staff
14477,108109,2025-01-04,slow service and cold food not recommended
14478,108109,2026-06-18,long waiting time and average food
14479,108109,2025-01-30,noisy place and disappointing experience
14480,108109,2026-01-18,poor experience and rude staff would visit again
14481,108109,2025-12-09,delivery was late and food was cold
14482,108109,2025-01-13,delivery was late and food was cold worth trying
14483,108110,2026-06-19,fresh ingredients and helpful staff
14484,108111,2025-05-24,slow service and cold food
14485,108111,2025-05-25,long waiting time and average food
14486,108112,2026-02-02,long waiting time and average food
14487,108112,2025-10-10,bad service and small portions worth trying
14488,108113,2025-10-03,noisy place and disappointing experience
14489,108114,2025-12-01,long waiting time and average food
14490,108114,2026-08-04,bad service and small portions
14491,108114,2025-11-30,poor experience and rude staff
14492,108115,2025-03-02,poor experience and rude staff
14493,108115,2025-05-26,amazing experience highly recommended
14494,108116,2025-02-28,
14495,108118,2025-10-01,overpriced food with disappointing service worth trying
14496,108120,2025-02-18,amazing experience highly recommended
14497,108120,2025-04-06,excellent food and friendly service
14498,108121,2025-08-22,really good food and fast delivery
14499,108121,2025-09-24,fresh ingredients and helpful staff would visit again
14500,108122,2025-02-14,excellent food and friendly service
14501,108122,2026-02-07,really good food and fast delivery not recommended
14502,108122,2025-01-23,amazing experience highly recommended not recommended
14503,108122,2025-03-26,fresh ingredients and helpful staff
14504,108122,2025-05-02,amazing experience highly recommended needs improvement
14505,108123,2025-04-18,delicious dishes and great ambience not recommended
14506,108124,2025-10-19,poor experience and rude staff
14507,108125,2025-02-06,poor experience and rude staff
14508,108126,2025-09-05,poor experience and rude staff
14509,108126,2025-06-07,slow service and cold food would visit again
14510,108126,2026-05-14,really good food and fast delivery
14511,108126,2025-10-02,excellent food and friendly service
14512,108127,2025-05-12,slow service and cold food
14513,108128,2025-03-31,bad service and small portions needs improvement
14514,108128,2026-03-14,overpriced food with disappointing service
14515,108128,2025-10-02,bad service and small portions would visit again
14516,108128,2026-05-19,noisy place and disappointing experience would visit again
14517,108130,2026-06-06,overpriced food with disappointing service
14518,108130,2025-01-15,excellent food and friendly service
14519,108130,2026-01-19,long waiting time and average food
14520,108131,2026-04-26,amazing experience highly recommended
14521,108131,2026-05-10,overpriced food with disappointing service
14522,108132,2025-03-15,long waiting time and average food
14523,108132,2025-02-22,noisy place and disappointing experience not recommended
14524,108133,2025-05-12,delicious dishes and great ambience needs improvement
14525,108135,2025-08-19,slow service and cold food would visit again
14526,108135,2025-05-17,poor experience and rude staff
14527,108136,2025-05-31,long waiting time and average food
14528,108136,2026-02-16,delivery was late and food was cold worth trying
14529,108137,2025-11-14,really good food and fast delivery
14530,108137,2026-07-28,fresh ingredients and helpful staff
14531,108138,2026-03-23,fresh ingredients and helpful staff
14532,108138,2025-11-19,overpriced food with disappointing service
14533,108139,2025-01-05,slow service and cold food worth trying
14534,108139,2026-06-22,slow service and cold food
14535,108139,2025-08-11,bad service and small portions
14536,108139,2026-06-12,overpriced food with disappointing service not recommended
14537,108140,2026-03-18,long waiting time and average food
14538,108140,2026-03-02,noisy place and disappointing experience
14539,108144,2025-02-10,slow service and cold food
14540,108144,2026-04-24,poor experience and rude staff
14541,108144,2025-03-21,noisy place and disappointing experience
14542,108145,2025-09-20,slow service and cold food needs improvement
14543,108146,2025-11-20,delivery was late and food was cold
14544,108147,2026-03-02,slow service and cold food
14545,108149,2025-04-18,amazing experience highly recommended
14546,108149,2026-04-25,excellent food and friendly service not recommended
14547,108150,2026-01-13,great value and wonderful atmosphere
14548,108150,2025-11-24,poor experience and rude staff
14549,108150,2025-10-08,overpriced food with disappointing service
14550,108151,2025-08-03,really good food and fast delivery
14551,108151,2025-12-16,poor experience and rude staff
14552,108152,2025-04-19,tasty food with quick service
14553,108152,2026-02-15,overpriced food with disappointing service
14554,108152,2026-01-04,delivery was late and food was cold
14555,108152,2025-02-24,noisy place and disappointing experience
14556,108153,2026-02-23,slow service and cold food would visit again
14557,108154,2025-02-25,overpriced food with disappointing service
14558,108154,2025-10-12,slow service and cold food
14559,108155,2026-01-26,long waiting time and average food worth trying
14560,108155,2025-01-26,long waiting time and average food
14561,108155,2026-04-12,overpriced food with disappointing service worth trying
14562,108156,2025-10-24,poor experience and rude staff
14563,108156,2026-05-10,bad service and small portions
14564,108157,2025-06-21,bad service and small portions
14565,108158,2026-06-10,really good food and fast delivery
14566,108160,2025-01-04,great value and wonderful atmosphere worth trying
14567,108160,2025-02-02,bad service and small portions
14568,108161,2026-03-15,tasty food with quick service not recommended
14569,108161,2026-01-13,slow service and cold food would visit again
14570,108161,2025-08-28,delicious dishes and great ambience
14571,108162,2025-10-11,noisy place and disappointing experience
14572,108162,2025-07-02,great value and wonderful atmosphere
14573,108163,2026-08-03,amazing experience highly recommended
14574,108164,2026-07-07,bad service and small portions
14575,108165,2026-02-17,overpriced food with disappointing service worth trying
14576,108165,2025-06-18,slow service and cold food
14577,108165,2025-12-21,delivery was late and food was cold
14578,108166,2026-03-02,bad service and small portions
14579,108166,2025-03-11,bad service and small portions needs improvement
14580,108167,2025-04-26,poor experience and rude staff
14581,108167,2025-10-02,bad service and small portions
14582,108167,2026-01-28,delivery was late and food was cold worth trying
14583,108167,2026-07-30,excellent food and friendly service would visit again
14584,108168,2025-07-28,poor experience and rude staff
14585,108168,2026-05-29,poor experience and rude staff
14586,108169,2026-06-24,overpriced food with disappointing service
14587,108170,2025-03-11,really good food and fast delivery not recommended
14588,108171,2025-01-18,long waiting time and average food
14589,108172,2025-11-11,fresh ingredients and helpful staff
14590,108172,2025-08-02,poor experience and rude staff
14591,108173,2025-06-15,fresh ingredients and helpful staff would visit again
14592,108177,2026-06-02,bad service and small portions
14593,108178,2025-04-20,noisy place and disappointing experience
14594,108179,2025-10-13,overpriced food with disappointing service not recommended
14595,108179,2025-07-05,long waiting time and average food
14596,108179,2025-03-15,overpriced food with disappointing service
14597,108179,2025-11-27,bad service and small portions not recommended
14598,108179,2025-08-11,noisy place and disappointing experience
14599,108180,2025-04-24,excellent food and friendly service
14600,108180,2026-04-04,fresh ingredients and helpful staff
14601,108180,2025-04-19,fresh ingredients and helpful staff
14602,108180,2025-10-09,delivery was late and food was cold
14603,108180,2026-02-13,overpriced food with disappointing service
14604,108180,2025-06-18,bad service and small portions
14605,108181,2026-03-21,amazing experience highly recommended
14606,108181,2026-04-16,really good food and fast delivery would visit again
14607,108181,2025-01-16,really good food and fast delivery not recommended
14608,108182,2025-09-23,poor experience and rude staff
14609,108183,2025-03-05,great value and wonderful atmosphere
14610,108183,2026-06-22,tasty food with quick service
14611,108184,2025-03-15,long waiting time and average food
14612,108185,2025-10-01,delicious dishes and great ambience needs improvement
14613,108185,2026-07-19,delivery was late and food was cold
14614,108186,2025-12-25,bad service and small portions not recommended
14615,108187,2026-01-24,amazing experience highly recommended
14616,108187,2025-06-26,delicious dishes and great ambience
14617,108189,2025-01-03,fresh ingredients and helpful staff
14618,108189,2025-02-20,delicious dishes and great ambience
14619,108189,2025-12-25,
14620,108190,2026-06-22,great value and wonderful atmosphere
14621,108190,2026-04-17,noisy place and disappointing experience
14622,108191,2025-08-21,poor experience and rude staff
14623,108192,2025-07-31,delicious dishes and great ambience
14624,108192,2025-06-18,fresh ingredients and helpful staff not recommended
14625,108193,2026-01-15,slow service and cold food worth trying
14626,108193,2026-03-11,delivery was late and food was cold
14627,108194,2026-04-29,delivery was late and food was cold not recommended
14628,108194,2026-02-15,noisy place and disappointing experience would visit again
14629,108194,2025-07-27,tasty food with quick service not recommended
14630,108195,2026-07-22,slow service and cold food
14631,108197,2026-04-07,long waiting time and average food
14632,108197,2025-09-16,slow service and cold food
14633,108198,2026-02-27,amazing experience highly recommended
14634,108199,2025-02-09,delivery was late and food was cold
14635,108199,2026-06-11,bad service and small portions
14636,108202,2025-01-01,really good food and fast delivery
14637,108202,2025-09-06,long waiting time and average food would visit again
14638,108202,2025-01-15,amazing experience highly recommended worth trying
14639,108202,2025-12-11,tasty food with quick service
14640,108203,2025-08-05,delicious dishes and great ambience would visit again
14641,108204,2025-02-22,fresh ingredients and helpful staff
14642,108205,2025-11-10,delicious dishes and great ambience
14643,108206,2025-06-23,delivery was late and food was cold not recommended
14644,108206,2025-12-02,really good food and fast delivery
14645,108207,2026-05-16,fresh ingredients and helpful staff
14646,108207,2025-10-28,tasty food with quick service worth trying
14647,108208,2025-01-10,slow service and cold food
14648,108208,2025-12-12,overpriced food with disappointing service
14649,108209,2025-08-17,poor experience and rude staff
14650,108210,2025-02-20,delicious dishes and great ambience
14651,108210,2025-03-02,amazing experience highly recommended
14652,108210,2025-10-01,really good food and fast delivery needs improvement
14653,108212,2025-09-01,bad service and small portions
14654,108213,2025-05-17,noisy place and disappointing experience
14655,108214,2025-09-24,bad service and small portions
14656,108214,2026-06-16,poor experience and rude staff
14657,108214,2026-03-04,long waiting time and average food not recommended
14658,108215,2025-11-04,great value and wonderful atmosphere would visit again
14659,108216,2025-01-19,slow service and cold food would visit again
14660,108217,2025-07-12,bad service and small portions
14661,108217,2026-01-27,delicious dishes and great ambience
14662,108217,2026-01-22,long waiting time and average food
14663,108217,2026-04-15,slow service and cold food
14664,108217,2025-04-29,really good food and fast delivery
14665,108218,2025-01-30,slow service and cold food
14666,108218,2025-09-16,fresh ingredients and helpful staff
14667,108219,2025-02-04,great value and wonderful atmosphere
14668,108220,2025-05-15,bad service and small portions
14669,108220,2025-09-15,poor experience and rude staff
14670,108220,2025-07-02,slow service and cold food
14671,108220,2025-03-24,amazing experience highly recommended not recommended
14672,108221,2025-04-11,bad service and small portions
14673,108221,2026-06-15,fresh ingredients and helpful staff
14674,108222,2026-07-09,poor experience and rude staff worth trying
14675,108222,2026-03-21,delicious dishes and great ambience
14676,108223,2025-07-22,fresh ingredients and helpful staff worth trying
14677,108225,2025-10-05,overpriced food with disappointing service
14678,108227,2025-12-23,great value and wonderful atmosphere
14679,108227,2026-01-25,delicious dishes and great ambience
14680,108227,2026-06-11,delicious dishes and great ambience worth trying
14681,108228,2025-03-17,delivery was late and food was cold
14682,108230,2025-12-08,delivery was late and food was cold
14683,108230,2025-07-04,slow service and cold food
14684,108231,2025-04-29,amazing experience highly recommended
14685,108231,2025-08-11,delivery was late and food was cold
14686,108233,2025-04-27,long waiting time and average food
14687,108233,2025-07-16,noisy place and disappointing experience
14688,108233,2026-02-11,poor experience and rude staff
14689,108233,2025-05-17,long waiting time and average food
14690,108233,2026-01-04,delivery was late and food was cold
14691,108234,2025-11-12,amazing experience highly recommended worth trying
14692,108234,2025-07-14,excellent food and friendly service worth trying
14693,108234,2025-09-17,really good food and fast delivery
14694,108234,2026-03-16,delivery was late and food was cold
14695,108235,2026-03-15,overpriced food with disappointing service worth trying
14696,108235,2025-10-13,really good food and fast delivery
14697,108235,2025-05-09,long waiting time and average food
14698,108235,2025-03-19,overpriced food with disappointing service
14699,108238,2025-08-21,bad service and small portions
14700,108238,2026-03-26,amazing experience highly recommended worth trying
14701,108240,2025-05-09,noisy place and disappointing experience
14702,108241,2025-06-18,amazing experience highly recommended
14703,108241,2026-06-26,bad service and small portions
14704,108242,2026-02-17,delivery was late and food was cold would visit again
14705,108243,2025-03-06,amazing experience highly recommended needs improvement
14706,108243,2026-02-03,poor experience and rude staff
14707,108243,2025-04-25,poor experience and rude staff
14708,108243,2025-06-03,noisy place and disappointing experience
14709,108244,2026-06-19,fresh ingredients and helpful staff would visit again
14710,108246,2026-04-24,delicious dishes and great ambience
14711,108246,2026-07-27,long waiting time and average food worth trying
14712,108246,2025-07-12,long waiting time and average food
14713,108247,2025-11-25,long waiting time and average food would visit again
14714,108247,2025-09-23,overpriced food with disappointing service
14715,108247,2026-02-06,tasty food with quick service
14716,108248,2026-01-01,poor experience and rude staff
14717,108249,2026-06-09,slow service and cold food
14718,108249,2026-02-19,delivery was late and food was cold
14719,108251,2026-06-15,excellent food and friendly service
14720,108251,2025-01-22,slow service and cold food
14721,108252,2026-03-30,delivery was late and food was cold
14722,108253,2026-07-20,noisy place and disappointing experience
14723,108254,2025-05-12,tasty food with quick service needs improvement
14724,108254,2025-04-27,fresh ingredients and helpful staff not recommended
14725,108254,2025-08-05,delicious dishes and great ambience
14726,108255,2025-11-23,poor experience and rude staff
14727,108255,2025-09-02,poor experience and rude staff worth trying
14728,108256,2026-07-27,overpriced food with disappointing service
14729,108258,2025-06-29,fresh ingredients and helpful staff
14730,108258,2026-05-11,bad service and small portions
14731,108258,2025-08-06,slow service and cold food
14732,108258,2025-02-21,fresh ingredients and helpful staff
14733,108258,2026-07-27,overpriced food with disappointing service
14734,108259,2026-02-09,amazing experience highly recommended would visit again
14735,108260,2025-12-11,long waiting time and average food
14736,108260,2026-05-06,long waiting time and average food
14737,108260,2025-11-09,noisy place and disappointing experience
14738,108260,2026-03-29,long waiting time and average food
14739,108261,2026-06-07,really good food and fast delivery
14740,108261,2025-09-09,bad service and small portions
14741,108261,2025-02-06,fresh ingredients and helpful staff needs improvement
14742,108262,2026-04-25,bad service and small portions
14743,108262,2025-11-05,slow service and cold food
14744,108263,2026-06-17,long waiting time and average food
14745,108263,2025-08-05,amazing experience highly recommended not recommended
14746,108264,2025-10-19,long waiting time and average food
14747,108265,2025-12-12,long waiting time and average food worth trying
14748,108265,2025-11-10,poor experience and rude staff
14749,108266,2026-07-25,long waiting time and average food would visit again
14750,108266,2026-03-02,long waiting time and average food
14751,108266,2025-09-23,long waiting time and average food
14752,108266,2025-01-13,slow service and cold food
14753,108266,2025-07-16,noisy place and disappointing experience
14754,108267,2025-10-06,slow service and cold food not recommended
14755,108267,2025-12-21,noisy place and disappointing experience not recommended
14756,108269,2025-01-22,long waiting time and average food
14757,108269,2026-02-26,bad service and small portions would visit again
14758,108270,2025-02-04,great value and wonderful atmosphere
14759,108270,2026-01-28,fresh ingredients and helpful staff would visit again
14760,108271,2025-12-01,noisy place and disappointing experience
14761,108271,2026-03-20,slow service and cold food
14762,108271,2026-05-24,poor experience and rude staff
14763,108271,2025-04-18,poor experience and rude staff not recommended
14764,108271,2026-07-08,delivery was late and food was cold
14765,108274,2026-03-19,amazing experience highly recommended
14766,108275,2026-02-06,overpriced food with disappointing service
14767,108275,2026-07-14,bad service and small portions
14768,108275,2025-03-14,noisy place and disappointing experience
14769,108276,2026-06-17,really good food and fast delivery worth trying
14770,108276,2025-06-15,bad service and small portions
14771,108277,2026-06-30,overpriced food with disappointing service not recommended
14772,108278,2026-07-04,bad service and small portions would visit again
14773,108278,2026-05-05,amazing experience highly recommended would visit again
14774,108280,2026-05-10,noisy place and disappointing experience
14775,108281,2025-06-21,noisy place and disappointing experience worth trying
14776,108282,2025-02-17,tasty food with quick service
14777,108283,2026-02-05,bad service and small portions needs improvement
14778,108284,2025-08-16,noisy place and disappointing experience
14779,108284,2025-05-13,poor experience and rude staff
14780,108285,2026-06-19,noisy place and disappointing experience
14781,108286,2025-09-19,great value and wonderful atmosphere
14782,108287,2025-05-12,long waiting time and average food
14783,108287,2025-05-28,noisy place and disappointing experience
14784,108289,2026-04-04,amazing experience highly recommended
14785,108289,2025-07-26,delicious dishes and great ambience needs improvement
14786,108291,2026-03-10,amazing experience highly recommended would visit again
14787,108291,2026-01-16,tasty food with quick service not recommended
14788,108291,2026-05-24,tasty food with quick service
14789,108292,2025-05-17,delicious dishes and great ambience
14790,108292,2025-03-15,great value and wonderful atmosphere worth trying
14791,108292,2026-04-24,great value and wonderful atmosphere
14792,108292,2026-07-18,excellent food and friendly service
14793,108293,2025-09-19,slow service and cold food
14794,108294,2025-07-01,overpriced food with disappointing service
14795,108294,2025-03-10,poor experience and rude staff would visit again
14796,108294,2025-09-06,overpriced food with disappointing service not recommended
14797,108294,2025-04-13,slow service and cold food
14798,108296,2026-03-29,delivery was late and food was cold
14799,108296,2026-03-02,overpriced food with disappointing service
14800,108296,2025-06-29,delivery was late and food was cold
14801,108296,2026-05-07,long waiting time and average food
14802,108298,2025-12-19,excellent food and friendly service
14803,108299,2026-07-28,delivery was late and food was cold
14804,108300,2025-08-06,amazing experience highly recommended
14805,108300,2026-02-09,really good food and fast delivery
14806,108300,2025-05-15,tasty food with quick service
14807,108301,2025-07-16,poor experience and rude staff would visit again
14808,108302,2025-12-05,slow service and cold food
14809,108302,2025-02-07,bad service and small portions not recommended
